id,Seismic_Mag,Radiation_uSv,Comms_State,AOI_Hit
2556,0.98,9.3,Silence,False
2557,5.4,5.41,Normal,True
2558,5.73,2.21,Silence,False
2559,3.68,6.9,Normal,True
2560,0.98,7.11,Silence,True
2561,1.56,3.19,Normal,True
2562,0.19,2.13,Normal,True
2563,1.51,0.42,Burst,True
2564,3.45,3.63,Down,False
2565,2.72,2.91,Silence,True
2566,1.57,6.26,Down,True
2567,4.26,2.61,Silence,True
2568,2.87,9.94,Burst,False
2569,3.29,4.01,Burst,True
2570,2.23,8.17,Down,True
2571,1.36,8.56,Normal,False
2572,3.51,2.16,Down,True
2573,1.37,5.58,Silence,True
2574,2.74,6.2,Silence,False
2575,5.99,6.63,Normal,True
2576,5.08,6.14,Burst,False
2577,5.51,5.76,Down,False
2578,1.74,9.2,Burst,True
2579,2.89,1.76,Burst,False
2580,3.97,7.1,Burst,True
2581,5.59,0.76,Silence,False
2582,2.3,6.46,Down,False
2583,5.86,4.51,Normal,True
2584,0.83,0.74,Normal,True
2585,1.48,3.22,Silence,False
2586,5.91,1.12,Silence,True
2587,4.88,7.4,Burst,True
2588,1.47,3.22,Burst,False
2589,5.17,1.99,Burst,False
2590,1.39,2.65,Normal,True
2591,0.0,0.95,Down,False
2592,2.58,2.1,Normal,False
2593,3.73,4.08,Silence,True
2594,2.41,2.88,Silence,True
2595,4.73,1.01,Burst,True
2596,4.75,6.19,Down,True
2597,3.96,1.82,Silence,False
2598,4.77,4.47,Silence,True
2599,0.05,4.22,Normal,True
2600,0.34,1.61,Burst,True
2601,1.58,7.67,Silence,False
2602,3.69,4.93,Silence,True
2603,2.86,4.41,Down,True
2604,5.33,6.73,Silence,True
2605,4.36,7.9,Silence,False
2606,3.3,6.81,Down,False
2607,4.87,4.68,Down,True
2608,2.13,4.27,Normal,True
2609,2.14,0.42,Burst,True
2610,5.27,3.06,Normal,False
2611,3.87,5.71,Silence,True
2612,0.45,0.74,Burst,True
2613,1.25,2.54,Down,False
2614,0.22,1.71,Normal,False
2615,0.13,3.88,Down,True
2616,5.55,4.7,Silence,True
2617,0.33,8.75,Down,True
2618,2.85,3.17,Normal,True
2619,1.99,3.27,Down,False
2620,4.14,3.52,Normal,True
2621,2.08,9.77,Silence,True
2622,4.03,8.26,Burst,True
2623,3.62,6.62,Down,False
2624,0.9,3.04,Down,False
2625,0.97,6.15,Down,False
2626,5.04,9.82,Down,False
2627,0.14,2.03,Burst,True
2628,5.96,2.8,Normal,True
2629,2.11,4.95,Silence,True
2630,1.82,5.57,Silence,False
2631,4.27,1.97,Down,False
2632,3.37,1.7,Burst,True
2633,1.53,2.71,Silence,True
2634,3.94,6.84,Normal,False
2635,1.89,3.62,Burst,False
2636,4.62,2.48,Burst,True
2637,4.23,9.39,Normal,True
2638,0.08,2.38,Silence,False
2639,2.49,1.8,Silence,True
2640,2.96,7.17,Down,False
2641,2.06,5.69,Normal,True
2642,1.53,5.13,Down,True
2643,0.87,7.13,Down,True
2644,0.2,6.12,Down,True
2645,0.81,7.71,Down,True
2646,2.16,2.11,Burst,False
2647,2.03,8.26,Burst,True
2648,2.5,5.83,Normal,True
2649,0.8,9.86,Down,True
2650,3.16,1.58,Burst,True
2651,2.41,3.26,Silence,True
2652,1.62,7.91,Normal,True
2653,0.76,4.11,Down,False
2654,2.99,9.89,Down,False
2655,4.35,4.47,Burst,True
2656,5.86,3.22,Down,False
2657,4.61,8.37,Down,True
2658,0.55,1.1,Silence,False
2659,4.33,6.72,Burst,True
2660,2.45,2.03,Normal,False
2661,4.59,8.94,Burst,True
2662,4.23,0.03,Silence,False
2663,2.59,2.0,Down,False
2664,4.83,9.73,Burst,True
2665,0.28,8.42,Normal,True
2666,3.64,2.0,Silence,False
2667,5.92,0.84,Normal,True
2668,4.47,4.21,Normal,False
2669,5.04,7.84,Silence,True
2670,0.34,6.26,Down,True
2671,0.08,9.83,Down,False
2672,3.07,9.23,Normal,False
2673,5.72,0.15,Down,True
2674,4.35,3.33,Silence,True
2675,4.63,4.0,Down,True
2676,0.62,2.9,Burst,True
2677,3.68,1.95,Silence,False
2678,3.25,3.16,Burst,True
2679,3.44,2.75,Silence,True
2680,3.65,1.65,Normal,True
2681,1.8,3.99,Burst,True
2682,2.53,6.04,Silence,True
2683,2.02,9.9,Burst,True
2684,0.47,2.71,Silence,True
2685,3.59,3.04,Burst,False
2686,0.54,4.07,Silence,True
2687,5.42,1.9,Normal,False
2688,2.61,3.81,Silence,False
2689,4.07,9.03,Down,False
2690,1.23,2.28,Normal,False
2691,3.07,3.75,Burst,True
2692,1.09,6.66,Silence,True
2693,0.12,5.63,Burst,False
2694,5.87,4.07,Down,False
2695,3.0,3.29,Silence,False
2696,1.64,0.62,Normal,True
2697,4.98,1.63,Normal,True
2698,2.71,0.76,Down,False
2699,0.45,6.16,Down,True
2700,0.49,7.11,Burst,True
2701,1.73,8.37,Down,False
2702,0.62,2.65,Down,False
2703,3.24,4.99,Silence,False
2704,1.34,2.87,Down,False
2705,3.36,1.36,Silence,True
2706,5.99,1.69,Normal,True
2707,3.03,8.66,Down,True
2708,5.66,8.38,Normal,False
2709,3.95,6.24,Burst,False
2710,3.08,8.45,Silence,False
2711,2.55,4.12,Down,False
2712,3.39,2.54,Burst,False
2713,0.63,6.7,Normal,True
2714,3.12,3.85,Down,True
2715,0.88,8.6,Normal,False
2716,5.55,8.33,Burst,True
2717,5.07,6.54,Silence,False
2718,3.64,5.8,Silence,True
2719,1.27,9.19,Burst,True
2720,4.04,3.33,Silence,True
2721,2.9,6.1,Silence,True
2722,3.79,6.16,Silence,False
2723,0.39,6.36,Down,True
2724,4.87,3.66,Down,True
2725,3.38,3.04,Down,True
2726,0.16,2.98,Normal,True
2727,3.63,2.27,Normal,True
2728,5.79,0.77,Burst,False
2729,3.23,9.92,Normal,True
2730,0.96,0.51,Silence,False
2731,3.42,9.37,Silence,True
2732,2.99,7.1,Burst,False
2733,4.56,2.98,Normal,False
2734,3.29,6.97,Silence,True
2735,5.74,2.32,Burst,True
2736,4.16,1.57,Down,True
2737,5.86,4.16,Normal,True
2738,5.37,2.55,Normal,False
2739,4.44,4.62,Normal,True
2740,2.34,3.66,Normal,True
2741,0.49,0.88,Normal,False
2742,4.88,2.2,Down,True
2743,4.78,6.7,Silence,False
2744,1.56,6.93,Down,False
2745,1.76,5.89,Down,False
2746,5.19,0.38,Down,True
2747,0.86,3.27,Down,False
2748,1.01,3.42,Silence,True
2749,0.36,7.25,Normal,False
2750,1.32,0.59,Silence,False
2751,1.53,8.97,Silence,False
2752,4.44,2.77,Burst,False
2753,1.33,7.75,Silence,False
2754,5.73,1.53,Normal,False
2755,2.72,4.2,Normal,True
2756,2.04,0.69,Burst,False
2757,4.27,9.16,Burst,False
2758,1.98,7.9,Silence,False
2759,4.29,5.09,Silence,True
2760,4.86,9.33,Silence,False
2761,4.87,5.42,Silence,False
2762,3.38,7.58,Down,False
2763,0.63,7.13,Burst,True
2764,2.02,2.04,Burst,True
2765,4.81,6.42,Burst,False
2766,4.15,8.84,Down,True
2767,5.28,5.47,Burst,True
2768,5.47,6.97,Normal,True
2769,4.09,2.48,Burst,True
2770,5.91,5.3,Normal,True
2771,5.1,9.47,Down,False
2772,4.04,1.26,Normal,False
2773,5.12,1.86,Silence,False
2774,4.84,4.68,Down,False
2775,4.83,0.2,Silence,False
2776,1.79,0.76,Burst,True
2777,3.19,0.97,Down,False
2778,2.23,6.02,Burst,True
2779,5.06,0.46,Normal,True
2780,2.74,8.56,Down,False
2781,5.18,4.94,Normal,True
2782,5.97,2.82,Burst,True
2783,3.7,7.35,Normal,True
2784,4.66,4.73,Down,False
2785,2.42,8.06,Silence,False
2786,3.92,2.89,Burst,True
2787,0.16,6.88,Silence,False
2788,2.9,6.81,Down,True
2789,2.39,7.73,Silence,False
2790,4.63,4.36,Silence,False
2791,2.01,2.4,Silence,False
2792,1.29,1.92,Silence,True
2793,5.42,3.07,Silence,True
2794,1.13,4.67,Silence,True
2795,1.69,3.93,Down,True
2796,3.09,3.47,Burst,False
2797,1.28,2.15,Burst,False
2798,2.95,2.35,Normal,False
2799,4.39,4.29,Burst,True
2800,2.1,6.69,Silence,False
2801,5.53,5.61,Burst,False
2802,5.08,9.97,Burst,False
2803,0.63,8.66,Burst,True
2804,0.48,9.94,Normal,False
2805,4.09,6.34,Down,True
2806,1.82,6.53,Down,True
2807,0.26,8.82,Normal,True
2808,0.07,1.28,Normal,True
2809,3.88,8.12,Silence,True
2810,1.87,1.34,Down,False
2811,5.12,8.5,Silence,True
2812,4.89,0.32,Silence,True
2813,2.54,7.86,Silence,False
2814,2.44,1.17,Burst,True
2815,5.09,7.45,Silence,False
2816,0.63,5.69,Silence,True
2817,1.43,4.6,Normal,True
2818,4.03,9.84,Burst,False
2819,3.59,9.32,Burst,True
2820,1.65,1.84,Silence,False
2821,2.7,1.77,Normal,True
2822,4.32,7.96,Down,False
2823,1.16,0.49,Burst,False
2824,3.26,7.11,Down,False
2825,3.36,9.21,Normal,True
2826,4.45,2.08,Silence,True
2827,4.95,6.36,Normal,True
2828,0.69,3.67,Silence,False
2829,5.41,6.11,Burst,True
2830,4.37,2.71,Burst,True
2831,0.78,2.8,Down,True
2832,5.09,3.75,Silence,True
2833,2.56,3.41,Silence,True
2834,3.19,7.25,Normal,True
2835,3.41,8.61,Silence,True
2836,0.61,7.1,Normal,False
2837,1.72,8.55,Burst,True
2838,4.01,3.82,Down,False
2839,4.6,2.52,Normal,True
2840,1.9,3.8,Normal,False
2841,2.1,1.74,Burst,True
2842,1.7,0.96,Burst,True
2843,4.36,4.7,Burst,False
2844,0.77,2.93,Burst,False
2845,0.25,1.95,Down,True
2846,0.18,8.8,Burst,False
2847,1.06,8.02,Burst,True
2848,0.58,2.46,Normal,False
2849,0.59,1.65,Normal,False
2850,0.54,2.51,Down,True
2851,0.13,1.99,Silence,True
2852,3.24,8.0,Normal,False
2853,4.49,6.04,Silence,True
2854,3.51,7.28,Down,False
2855,0.34,6.93,Silence,False
2856,3.69,8.86,Down,False
2857,5.45,5.29,Down,True
2858,0.27,0.83,Burst,False
2859,4.02,4.49,Normal,True
2860,0.11,1.28,Down,False
2861,5.95,4.94,Burst,True
2862,4.49,7.9,Burst,True
2863,2.23,8.92,Burst,True
2864,2.68,2.0,Silence,True
2865,1.06,2.85,Down,True
2866,0.56,7.71,Silence,False
2867,5.69,8.81,Silence,False
2868,5.0,3.72,Normal,True
2869,5.79,2.79,Normal,False
2870,1.4,1.94,Burst,True
2871,2.39,0.38,Silence,True
2872,2.88,9.36,Burst,True
2873,2.09,4.89,Down,True
2874,0.39,0.34,Down,False
2875,4.56,5.79,Down,True
2876,4.08,7.2,Down,True
2877,5.14,5.9,Burst,True
2878,0.78,3.41,Normal,False
2879,3.04,4.68,Normal,False
2880,4.63,0.86,Down,False
2881,2.38,3.56,Down,False
2882,2.13,8.32,Normal,True
2883,0.35,8.51,Down,True
2884,0.51,4.71,Burst,False
2885,3.03,7.05,Down,False
2886,3.45,6.81,Normal,False
2887,5.77,0.79,Silence,True
2888,2.21,9.09,Silence,True
2889,4.08,2.71,Down,True
2890,1.13,3.84,Silence,True
2891,1.24,1.62,Normal,True
2892,0.92,4.91,Down,True
2893,0.29,1.46,Silence,True
2894,4.43,8.71,Silence,False
2895,4.83,7.45,Down,False
2896,4.47,7.58,Silence,True
2897,1.66,7.3,Burst,True
2898,1.9,0.37,Burst,False
2899,0.36,4.38,Silence,False
2900,0.14,4.32,Burst,False
2901,1.81,0.37,Down,False
2902,1.22,4.75,Burst,False
2903,3.59,4.73,Normal,True
2904,0.43,1.8,Normal,False
2905,4.33,9.45,Burst,True
2906,2.51,8.79,Down,False
2907,1.37,3.46,Normal,False
2908,2.57,3.27,Burst,False
2909,2.89,9.21,Burst,False
2910,5.77,6.83,Silence,True
2911,3.4,6.5,Normal,True
2912,3.95,3.7,Silence,True
2913,4.24,3.97,Normal,False
2914,5.87,2.83,Normal,False
2915,3.67,9.49,Silence,True
2916,4.21,6.91,Silence,True
2917,0.55,7.22,Silence,True
2918,3.41,4.77,Down,False
2919,1.29,8.32,Silence,True
2920,2.03,6.79,Silence,True
2921,2.52,9.57,Silence,True
2922,1.55,6.3,Burst,True
2923,1.83,3.97,Silence,False
2924,4.91,0.07,Normal,True
2925,0.7,6.05,Down,False
2926,5.45,0.87,Silence,True
2927,1.59,9.13,Down,False
2928,4.64,2.63,Down,False
2929,2.3,9.59,Normal,True
2930,5.83,0.27,Down,False
2931,5.86,5.04,Burst,False
2932,5.3,8.11,Down,True
2933,2.95,0.73,Burst,True
2934,1.43,0.39,Silence,False
2935,0.2,6.58,Down,True
2936,2.62,6.14,Silence,False
2937,4.5,7.8,Down,True
2938,4.83,2.02,Down,False
2939,3.92,5.0,Silence,False
2940,5.29,7.34,Down,True
2941,5.79,5.92,Burst,True
2942,4.48,4.97,Silence,True
2943,0.12,5.14,Normal,True
2944,1.85,2.81,Silence,True
2945,0.42,9.99,Silence,True
2946,5.06,8.85,Down,False
2947,4.93,5.88,Down,True
2948,5.2,3.77,Down,True
2949,2.37,1.86,Down,False
2950,1.28,1.45,Burst,True
2951,4.66,5.55,Down,True
2952,4.29,9.03,Burst,True
2953,0.41,3.01,Down,False
2954,5.5,2.71,Down,False
2955,2.38,9.6,Normal,True
2956,4.37,8.41,Burst,True
2957,0.97,3.01,Burst,False
2958,4.69,5.62,Burst,True
2959,2.84,0.94,Down,False
2960,5.98,7.09,Normal,True
2961,5.23,5.72,Burst,True
2962,3.76,2.75,Burst,False
2963,3.42,5.79,Normal,False
2964,4.37,0.32,Silence,False
2965,4.23,8.78,Down,False
2966,3.18,5.8,Down,False
2967,4.52,7.51,Normal,True
2968,4.82,7.82,Silence,True
2969,2.14,7.78,Burst,False
2970,0.36,7.19,Normal,True
2971,3.97,8.77,Burst,False
2972,2.91,1.59,Silence,False
2973,0.15,7.55,Burst,True
2974,4.73,7.84,Silence,True
2975,5.39,7.67,Normal,False
2976,4.9,7.8,Down,True
2977,0.79,1.86,Down,True
2978,0.25,4.33,Normal,True
2979,2.11,0.04,Burst,True
2980,1.65,5.34,Silence,True
2981,5.72,4.57,Burst,False
2982,3.88,0.26,Burst,False
2983,1.84,4.81,Silence,True
2984,2.0,7.85,Burst,True
2985,2.88,0.87,Normal,True
2986,5.19,3.85,Down,True
2987,4.64,4.38,Down,True
2988,3.2,0.08,Burst,True
2989,1.48,0.85,Normal,False
2990,3.66,9.46,Down,True
2991,1.11,2.52,Silence,False
2992,0.46,3.45,Down,True
2993,3.36,2.15,Normal,False
2994,2.29,3.68,Burst,False
2995,0.07,3.09,Burst,False
2996,5.94,7.33,Normal,False
2997,5.78,0.51,Down,False
2998,5.97,3.76,Normal,False
2999,2.78,1.05,Normal,False
3000,4.41,2.9,Normal,False
3001,1.74,7.21,Burst,False
3002,4.65,0.37,Down,False
3003,4.64,8.79,Silence,False
3004,4.14,0.11,Normal,True
3005,5.17,6.75,Normal,True
3006,4.72,7.99,Down,True
3007,5.93,9.58,Silence,True
3008,1.27,2.74,Burst,False
3009,0.34,0.95,Silence,True
3010,2.91,3.72,Normal,False
3011,5.82,3.7,Silence,True
3012,2.26,9.33,Silence,True
3013,1.13,4.3,Normal,False
3014,2.07,8.54,Normal,True
3015,2.13,2.87,Burst,True
3016,2.69,4.21,Down,True
3017,0.67,4.37,Normal,True
3018,5.19,4.91,Down,False
3019,3.43,7.71,Normal,True
3020,3.47,1.13,Silence,False
3021,3.7,1.82,Normal,False
3022,2.96,2.75,Normal,True
3023,0.97,3.07,Silence,False
3024,5.77,6.18,Normal,False
3025,0.56,5.41,Burst,False
3026,2.78,0.56,Burst,True
3027,0.18,0.16,Burst,False
3028,3.66,9.41,Normal,False
3029,4.03,1.85,Silence,False
3030,0.85,0.96,Down,True
3031,3.58,7.86,Down,False
3032,0.44,1.94,Down,True
3033,5.92,2.56,Down,False
3034,3.54,4.8,Silence,False
3035,5.59,1.46,Silence,True
3036,0.24,8.79,Silence,True
3037,2.9,3.03,Burst,True
3038,0.75,5.12,Silence,True
3039,1.22,4.61,Down,True
3040,5.07,2.31,Normal,True
3041,2.45,2.35,Silence,True
3042,2.16,9.32,Down,False
3043,3.73,9.59,Down,True
3044,4.1,5.13,Normal,True
3045,0.85,9.12,Silence,False
3046,4.6,5.21,Normal,False
3047,1.81,9.51,Silence,False
3048,1.57,9.37,Silence,False
3049,3.76,4.81,Silence,False
3050,0.97,6.35,Silence,False
3051,0.97,8.32,Down,True
3052,4.7,5.97,Normal,False
3053,3.36,6.18,Normal,True
3054,5.21,2.33,Down,True
3055,2.07,6.17,Down,True
3056,5.38,7.03,Burst,True
3057,3.77,6.89,Silence,False
3058,2.15,3.75,Down,True
3059,2.42,9.88,Silence,False
3060,3.23,7.9,Normal,True
3061,3.71,4.58,Burst,False
3062,4.03,4.82,Down,True
3063,0.03,8.74,Silence,False
3064,5.27,8.4,Down,False
3065,1.48,7.81,Down,False
3066,5.41,9.88,Silence,True
3067,2.83,5.88,Burst,False
3068,1.8,5.62,Burst,False
3069,4.4,8.52,Silence,False
3070,2.76,1.84,Silence,True
3071,4.91,1.34,Silence,False
3072,1.17,5.27,Burst,False
3073,5.68,8.13,Silence,False
3074,0.03,9.05,Down,False
3075,5.55,6.04,Burst,True
3076,5.68,4.62,Silence,True
3077,1.28,6.88,Burst,False
3078,4.25,5.01,Burst,False
3079,3.23,6.48,Down,True
3080,4.72,7.94,Silence,False
3081,3.02,6.29,Burst,True
3082,3.22,4.14,Burst,False
3083,0.92,1.15,Normal,True
3084,1.19,7.77,Silence,False
3085,0.94,9.65,Burst,True
3086,1.24,7.4,Burst,False
3087,4.56,9.31,Normal,True
3088,3.25,3.66,Silence,False
3089,0.94,5.23,Burst,False
3090,2.47,3.96,Burst,False
3091,4.14,5.44,Normal,False
3092,3.99,3.56,Down,True
3093,4.86,4.24,Down,True
3094,2.45,1.18,Burst,True
3095,1.52,0.77,Silence,False
3096,5.99,1.01,Down,True
3097,2.33,7.31,Burst,False
3098,2.39,6.75,Normal,True
3099,0.83,2.16,Burst,False
3100,2.1,2.8,Burst,False
3101,1.51,0.38,Normal,True
3102,5.74,7.82,Down,True
3103,3.31,5.15,Normal,True
3104,3.11,3.08,Down,True
3105,4.42,1.01,Down,True
3106,3.64,1.0,Silence,False
3107,3.22,9.71,Down,False
3108,4.56,6.08,Down,True
3109,1.49,0.47,Burst,True
3110,3.22,6.34,Silence,True
3111,5.35,7.43,Down,True
3112,3.83,5.16,Down,False
3113,4.88,1.39,Silence,False
3114,5.91,4.74,Silence,True
3115,2.38,5.09,Normal,False
3116,1.39,2.66,Silence,True
3117,5.55,4.6,Down,True
3118,0.85,7.58,Silence,True
3119,0.63,8.77,Silence,True
3120,1.57,2.94,Down,True
3121,5.4,8.51,Silence,False
3122,0.14,9.18,Down,True
3123,4.58,1.83,Silence,True
3124,4.84,6.86,Silence,False
3125,2.81,5.54,Silence,True
3126,0.11,3.18,Normal,False
3127,4.17,3.81,Down,True
3128,1.52,0.7,Silence,False
3129,5.79,6.44,Burst,True
3130,5.76,8.77,Normal,False
3131,4.89,7.68,Normal,True
3132,0.88,0.03,Silence,False
3133,2.56,3.95,Down,False
3134,2.67,9.03,Normal,False
3135,4.58,9.79,Silence,True
3136,1.98,8.73,Down,False
3137,1.16,5.66,Burst,True
3138,2.61,4.15,Down,True
3139,3.06,0.88,Normal,True
3140,4.14,1.16,Silence,False
3141,1.72,7.93,Silence,True
3142,3.42,3.64,Normal,True
3143,3.92,5.89,Silence,True
3144,4.49,8.98,Down,False
3145,3.88,3.47,Burst,False
3146,4.39,9.96,Burst,True
3147,3.79,8.18,Normal,False
3148,1.44,2.13,Burst,False
3149,2.86,0.2,Burst,False
3150,2.81,9.9,Normal,True
3151,2.45,0.61,Burst,True
3152,0.53,0.45,Down,False
3153,3.69,5.69,Silence,True
3154,4.27,5.25,Silence,True
3155,5.9,9.73,Down,False
3156,0.48,5.34,Down,True
3157,2.33,5.1,Burst,False
3158,4.85,5.68,Down,False
3159,5.84,6.19,Normal,True
3160,4.89,4.26,Silence,True
3161,1.73,9.93,Burst,True
3162,1.38,5.51,Down,False
3163,5.29,1.37,Burst,True
3164,3.69,3.25,Normal,True
3165,0.52,0.67,Normal,False
3166,3.49,3.13,Burst,True
3167,5.11,4.6,Down,True
3168,5.44,4.9,Silence,False
3169,0.68,5.17,Normal,False
3170,4.86,6.24,Silence,True
3171,3.08,3.89,Burst,False
3172,3.07,8.11,Silence,False
3173,4.93,6.96,Burst,False
3174,1.1,3.32,Normal,False
3175,2.01,5.6,Burst,False
3176,2.17,3.6,Down,True
3177,4.78,1.29,Burst,True
3178,2.31,7.71,Normal,True
3179,5.77,9.18,Silence,True
3180,1.03,2.17,Down,False
3181,0.26,8.66,Silence,True
3182,2.84,0.15,Down,False
3183,3.99,8.22,Silence,True
3184,3.17,2.76,Down,False
3185,0.34,5.05,Burst,False
3186,2.06,2.86,Burst,False
3187,5.39,9.37,Burst,True
3188,4.02,9.33,Down,True
3189,0.22,1.72,Down,True
3190,3.32,5.35,Burst,True
3191,1.47,0.29,Down,True
3192,3.66,1.22,Silence,True
3193,3.41,3.66,Silence,True
3194,3.93,1.11,Burst,False
3195,4.73,2.69,Burst,False
3196,2.7,4.14,Down,False
3197,4.57,1.88,Burst,True
3198,5.26,6.06,Burst,False
3199,0.43,2.1,Burst,False
3200,1.57,7.24,Burst,False
3201,1.48,8.91,Down,False
3202,2.93,6.42,Normal,False
3203,0.77,7.21,Normal,True
3204,2.23,4.03,Normal,False
3205,1.0,0.73,Silence,False
3206,2.81,2.45,Burst,False
3207,2.6,7.07,Normal,False
3208,3.45,3.75,Burst,False
3209,5.68,2.9,Down,False
3210,5.15,5.93,Normal,False
3211,3.34,4.15,Burst,True
3212,0.22,8.16,Silence,True
3213,5.69,4.28,Normal,True
3214,1.09,0.14,Down,False
3215,4.44,1.1,Normal,False
3216,3.11,5.11,Silence,True
3217,0.4,2.26,Down,False
3218,4.55,6.02,Burst,True
3219,5.93,2.04,Burst,True
3220,1.72,5.54,Burst,True
3221,1.98,2.09,Burst,True
3222,2.04,7.4,Down,False
3223,0.17,3.48,Silence,True
3224,0.02,7.11,Silence,False
3225,0.82,4.75,Burst,True
3226,4.94,9.18,Silence,False
3227,0.43,9.79,Burst,False
3228,2.37,0.38,Down,False
3229,1.99,7.57,Burst,True
3230,3.39,2.51,Normal,False
3231,5.04,2.13,Silence,True
3232,5.84,0.29,Burst,True
3233,5.35,4.56,Down,False
3234,5.44,3.29,Normal,False
3235,3.99,9.44,Normal,False
3236,2.43,3.66,Silence,False
3237,2.05,2.19,Silence,True
3238,2.7,8.28,Silence,True
3239,5.49,0.73,Down,True
3240,2.51,3.43,Down,True
3241,2.22,0.47,Down,False
3242,5.87,5.82,Silence,False
3243,3.39,4.01,Normal,False
3244,5.34,5.53,Down,False
3245,0.28,2.05,Burst,False
3246,3.62,0.04,Down,False
3247,1.03,6.83,Silence,True
3248,3.18,0.98,Silence,True
3249,2.8,2.36,Silence,False
3250,4.82,1.58,Down,True
3251,0.86,0.19,Normal,False
3252,2.85,6.41,Burst,True
3253,0.39,2.66,Normal,True
3254,2.98,6.15,Silence,True
3255,5.74,9.6,Down,True
3256,1.16,7.92,Down,False
3257,5.68,6.26,Normal,True
3258,3.51,1.23,Burst,True
3259,3.23,2.13,Burst,True
3260,3.67,8.04,Burst,True
3261,0.93,6.63,Down,False
3262,2.97,6.45,Burst,False
3263,4.07,2.07,Burst,True
3264,1.42,6.31,Down,True
3265,4.12,2.47,Silence,False
3266,5.63,8.93,Burst,True
3267,5.89,6.08,Normal,False
3268,1.04,7.37,Silence,False
3269,5.31,1.06,Burst,True
3270,1.81,1.33,Normal,True
3271,5.51,2.41,Normal,True
3272,0.29,2.85,Silence,False
3273,1.06,8.67,Silence,False
3274,3.99,6.74,Burst,False
3275,4.61,9.77,Burst,True
3276,3.46,9.28,Burst,True
3277,4.57,2.53,Burst,True
3278,3.95,3.68,Silence,True
3279,5.4,5.25,Silence,True
3280,2.15,1.81,Normal,True
3281,0.29,0.99,Down,True
3282,3.04,4.09,Down,False
3283,3.22,2.09,Silence,False
3284,3.6,3.93,Down,True
3285,1.21,1.13,Silence,False
3286,2.49,9.38,Silence,True
3287,2.97,2.77,Burst,True
3288,5.8,6.05,Silence,True
3289,5.5,0.69,Normal,True
3290,5.22,2.82,Silence,False
3291,3.79,0.53,Normal,True
3292,0.57,1.46,Down,False
3293,4.91,5.44,Burst,True
3294,0.79,1.63,Normal,False
3295,2.64,1.35,Normal,True
3296,5.29,1.14,Silence,True
3297,4.42,5.67,Burst,False
3298,1.66,4.21,Down,True
3299,5.75,8.42,Burst,False
3300,0.91,8.42,Burst,True
3301,5.7,9.67,Down,True
3302,1.94,5.49,Down,True
3303,3.65,7.42,Normal,False
3304,3.45,2.47,Silence,False
3305,2.26,3.0,Burst,False
3306,2.09,4.79,Burst,True
3307,5.43,4.21,Down,True
3308,5.39,7.29,Down,True
3309,3.34,6.96,Burst,True
3310,5.22,8.79,Silence,False
3311,5.27,0.1,Burst,False
3312,3.78,7.82,Silence,False
3313,2.2,6.59,Silence,False
3314,2.76,3.65,Silence,False
3315,2.5,7.0,Down,True
3316,4.44,4.19,Normal,False
3317,0.84,1.09,Normal,False
3318,4.97,2.98,Down,False
3319,0.21,8.82,Normal,False
3320,2.37,6.34,Silence,True
3321,3.16,7.13,Burst,True
3322,1.01,9.81,Silence,True
3323,4.42,3.55,Normal,False
3324,4.22,7.1,Burst,False
3325,3.45,9.0,Silence,False
3326,2.45,5.84,Down,False
3327,5.53,5.38,Burst,False
3328,3.69,4.0,Down,False
3329,5.13,5.5,Down,True
3330,1.84,7.63,Normal,False
3331,3.06,4.7,Burst,True
3332,5.56,8.23,Down,True
3333,1.78,4.21,Down,False
3334,5.63,5.04,Normal,True
3335,1.88,8.14,Normal,True
3336,0.9,8.3,Burst,True
3337,3.78,6.74,Normal,True
3338,1.65,8.01,Burst,False
3339,5.33,4.63,Down,False
3340,3.36,7.92,Silence,True
3341,1.51,9.72,Burst,True
3342,1.89,7.32,Burst,True
3343,1.73,7.18,Down,False
3344,5.82,7.05,Burst,True
3345,5.38,2.45,Normal,False
3346,5.8,6.84,Burst,False
3347,3.1,9.54,Silence,False
3348,0.19,6.17,Burst,True
3349,0.62,3.89,Burst,False
3350,1.6,5.08,Down,True
3351,3.82,5.86,Burst,False
3352,0.6,2.83,Burst,False
3353,3.85,8.78,Burst,True
3354,2.55,3.7,Burst,True
3355,3.97,9.67,Silence,False
3356,1.62,8.43,Burst,True
3357,3.92,4.5,Normal,False
3358,5.86,7.1,Down,True
3359,2.21,1.04,Down,True
3360,3.55,9.28,Burst,False
3361,1.33,3.0,Down,True
3362,3.22,1.05,Normal,True
3363,1.42,8.8,Silence,True
3364,0.73,9.8,Silence,False
3365,1.14,1.67,Down,True
3366,3.41,1.56,Normal,False
3367,3.5,6.05,Normal,False
3368,0.75,3.33,Down,True
3369,0.91,0.64,Burst,False
3370,3.23,7.48,Burst,False
3371,4.2,7.31,Burst,False
3372,3.91,9.25,Normal,True
3373,3.85,8.66,Silence,True
3374,4.38,9.55,Down,True
3375,5.03,6.12,Down,False
3376,0.84,1.53,Burst,False
3377,3.0,2.16,Normal,False
3378,3.76,7.8,Silence,True
3379,4.96,6.52,Silence,True
3380,0.76,4.14,Normal,False
3381,1.26,9.35,Burst,True
3382,1.71,1.85,Down,True
3383,4.97,5.94,Burst,False
3384,3.81,6.12,Silence,False
3385,1.22,2.36,Down,False
3386,2.3,4.27,Normal,True
3387,2.09,7.07,Silence,True
3388,0.54,7.03,Burst,False
3389,1.79,1.81,Silence,True
