id,Seismic_Mag,Radiation_uSv,Comms_State,AOI_Hit
2559,1.02,9.04,Down,True
2560,0.09,8.07,Down,False
2561,3.72,8.95,Normal,True
2562,3.31,6.08,Silence,False
2563,4.86,2.37,Normal,False
2564,3.93,1.37,Down,False
2565,5.5,2.94,Burst,False
2566,3.09,6.9,Down,True
2567,1.12,2.35,Normal,False
2568,1.07,7.9,Burst,True
2569,4.94,7.38,Down,False
2570,0.26,6.51,Burst,True
2571,4.85,2.91,Down,True
2572,2.41,1.71,Burst,False
2573,5.33,4.38,Normal,True
2574,1.13,8.52,Silence,False
2575,3.79,4.16,Silence,False
2576,5.46,1.6,Down,True
2577,5.59,2.09,Silence,False
2578,2.42,7.44,Burst,False
2579,1.14,4.6,Down,True
2580,5.25,5.4,Normal,False
2581,5.17,2.81,Down,False
2582,0.88,6.99,Down,False
2583,5.11,3.41,Burst,False
2584,0.99,6.12,Normal,True
2585,0.72,1.04,Down,True
2586,5.47,4.47,Burst,False
2587,3.55,2.71,Burst,False
2588,1.37,9.95,Burst,True
2589,0.67,3.26,Silence,True
2590,0.34,6.01,Down,False
2591,2.95,3.08,Silence,False
2592,1.05,2.44,Silence,True
2593,1.77,7.17,Down,True
2594,1.83,8.19,Silence,False
2595,4.05,7.79,Silence,False
2596,3.72,3.48,Down,True
2597,4.11,8.56,Silence,True
2598,2.25,0.16,Silence,False
2599,1.88,1.15,Down,False
2600,4.8,6.48,Burst,True
2601,2.56,6.02,Normal,True
2602,2.98,7.6,Down,False
2603,5.29,6.82,Down,True
2604,0.09,9.15,Burst,True
2605,2.89,1.85,Normal,False
2606,0.82,4.75,Normal,False
2607,1.48,7.29,Burst,False
2608,3.58,0.91,Normal,True
2609,1.59,0.64,Silence,False
2610,1.3,2.61,Normal,False
2611,0.67,2.06,Burst,False
2612,4.73,2.85,Burst,False
2613,0.65,4.48,Silence,True
2614,2.93,7.07,Down,False
2615,0.72,8.86,Burst,False
2616,5.53,1.49,Burst,True
2617,0.97,8.84,Down,False
2618,3.47,9.81,Down,False
2619,5.45,5.36,Burst,False
2620,5.46,9.95,Normal,True
2621,1.69,8.87,Down,False
2622,1.87,9.72,Normal,False
2623,0.33,3.9,Down,False
2624,3.29,9.01,Down,True
2625,1.76,6.38,Burst,False
2626,5.88,1.08,Normal,True
2627,1.83,3.12,Silence,False
2628,1.44,5.38,Silence,False
2629,1.13,4.59,Normal,False
2630,0.3,5.81,Down,True
2631,4.94,0.76,Burst,True
2632,1.28,3.35,Silence,False
2633,1.73,2.28,Down,True
2634,3.43,4.42,Silence,True
2635,3.45,5.39,Normal,False
2636,4.54,3.95,Down,True
2637,1.83,9.15,Normal,True
2638,3.25,9.24,Burst,True
2639,3.79,8.19,Silence,True
2640,4.33,5.14,Silence,False
2641,4.74,8.62,Silence,False
2642,5.46,9.14,Normal,False
2643,1.6,4.66,Burst,True
2644,2.18,1.66,Down,True
2645,3.95,9.32,Silence,True
2646,0.64,4.48,Silence,True
2647,3.74,1.65,Silence,False
2648,1.06,0.52,Normal,False
2649,5.88,4.79,Silence,True
2650,5.84,10.0,Silence,True
2651,4.68,5.64,Down,True
2652,3.72,3.6,Normal,False
2653,0.53,3.24,Silence,False
2654,0.01,4.91,Silence,False
2655,0.38,4.06,Normal,True
2656,3.55,2.53,Normal,False
2657,4.57,4.58,Normal,True
2658,3.31,6.16,Down,False
2659,5.04,1.98,Silence,True
2660,0.0,7.48,Burst,True
2661,3.0,1.24,Down,True
2662,3.8,5.98,Silence,True
2663,2.1,2.87,Silence,False
2664,3.46,6.16,Down,False
2665,1.88,8.52,Burst,True
2666,3.53,1.03,Burst,True
2667,3.72,5.13,Normal,True
2668,2.25,1.16,Burst,True
2669,5.82,1.96,Down,True
2670,2.4,6.7,Burst,False
2671,5.36,1.09,Normal,True
2672,4.88,3.21,Burst,True
2673,0.53,7.69,Normal,False
2674,5.49,9.74,Normal,True
2675,2.44,9.21,Down,True
2676,1.68,7.45,Down,False
2677,3.83,5.25,Silence,False
2678,0.14,8.11,Down,True
2679,0.48,2.08,Normal,True
2680,1.72,6.67,Burst,False
2681,0.94,9.35,Silence,True
2682,5.36,5.86,Silence,False
2683,5.26,9.32,Burst,False
2684,5.2,9.87,Burst,True
2685,0.92,5.11,Normal,True
2686,0.3,3.55,Silence,False
2687,0.65,6.48,Burst,False
2688,0.23,1.19,Silence,True
2689,0.8,0.47,Burst,False
2690,1.64,3.82,Normal,True
2691,4.27,9.13,Normal,True
2692,4.8,3.94,Silence,True
2693,3.66,2.65,Normal,False
2694,3.96,0.47,Down,False
2695,2.27,7.77,Normal,False
2696,0.73,6.02,Normal,False
2697,1.1,2.31,Normal,True
2698,1.46,9.88,Normal,False
2699,2.39,3.65,Normal,False
2700,2.36,2.22,Normal,True
2701,1.98,9.98,Silence,True
2702,5.32,5.53,Silence,False
2703,3.37,4.99,Silence,True
2704,1.46,0.2,Down,False
2705,1.32,4.0,Normal,True
2706,5.59,3.03,Down,False
2707,4.0,7.04,Down,False
2708,5.91,8.86,Silence,True
2709,4.52,3.54,Burst,True
2710,4.01,8.92,Burst,True
2711,5.41,9.92,Burst,True
2712,3.3,5.45,Down,True
2713,4.96,4.42,Burst,False
2714,0.77,5.93,Burst,True
2715,1.0,3.69,Burst,True
2716,1.65,5.07,Silence,False
2717,1.82,5.84,Silence,False
2718,1.53,0.1,Silence,True
2719,4.22,9.7,Burst,True
2720,0.53,7.5,Down,True
2721,4.29,0.68,Burst,True
2722,3.86,5.84,Silence,True
2723,1.61,7.78,Silence,False
2724,4.93,1.67,Normal,False
2725,3.46,5.31,Burst,False
2726,1.54,4.84,Silence,True
2727,5.7,3.23,Down,False
2728,4.54,0.88,Silence,True
2729,2.08,3.51,Burst,False
2730,3.2,2.94,Normal,False
2731,0.51,1.17,Down,True
2732,5.56,5.65,Silence,True
2733,2.56,0.87,Normal,True
2734,0.67,5.3,Burst,False
2735,1.51,5.9,Silence,False
2736,5.61,9.84,Normal,True
2737,3.87,5.16,Down,False
2738,3.48,0.36,Burst,False
2739,3.07,5.86,Burst,True
2740,4.57,8.08,Normal,True
2741,3.57,2.5,Down,False
2742,3.51,4.81,Silence,True
2743,4.92,7.21,Down,True
2744,3.27,9.61,Burst,False
2745,3.81,7.75,Normal,True
2746,5.47,9.67,Down,False
2747,1.99,3.55,Normal,False
2748,4.74,9.77,Burst,True
2749,1.45,8.72,Down,False
2750,0.37,9.04,Silence,False
2751,0.87,0.01,Silence,True
2752,0.45,9.87,Normal,False
2753,3.49,8.9,Normal,True
2754,4.78,1.71,Down,True
2755,0.32,0.57,Burst,False
2756,4.24,8.62,Down,False
2757,1.25,6.48,Burst,False
2758,2.29,2.2,Down,False
2759,5.51,2.72,Normal,False
2760,5.37,7.57,Normal,True
2761,4.66,2.48,Burst,True
2762,4.74,6.44,Down,False
2763,0.54,2.06,Normal,True
2764,2.66,4.34,Burst,True
2765,2.94,0.26,Normal,True
2766,0.96,6.35,Silence,False
2767,2.16,8.84,Down,True
2768,1.52,7.17,Normal,True
2769,0.78,7.75,Silence,True
2770,5.41,6.6,Burst,False
2771,0.25,1.77,Normal,False
2772,1.77,7.08,Normal,False
2773,2.86,6.41,Normal,False
2774,4.53,9.14,Down,False
2775,4.04,7.11,Silence,False
2776,0.35,9.36,Normal,False
2777,0.05,8.14,Silence,True
2778,1.31,9.05,Down,True
2779,3.18,3.95,Down,True
2780,0.99,8.61,Silence,True
2781,3.95,0.08,Silence,False
2782,5.97,5.49,Normal,True
2783,4.95,7.79,Normal,False
2784,4.78,1.68,Silence,False
2785,1.2,3.6,Burst,False
2786,1.86,8.28,Normal,True
2787,3.37,9.08,Silence,True
2788,3.28,0.08,Normal,True
2789,0.75,0.72,Burst,True
2790,3.94,4.4,Normal,False
2791,4.07,8.61,Silence,True
2792,3.82,0.58,Burst,False
2793,1.11,6.42,Down,False
2794,1.02,9.83,Silence,False
2795,1.67,7.03,Down,True
2796,0.6,9.35,Silence,True
2797,1.84,4.45,Silence,False
2798,4.11,5.06,Burst,True
2799,3.35,5.55,Normal,False
2800,3.74,6.49,Down,True
2801,5.73,2.86,Down,False
2802,5.01,6.84,Normal,False
2803,4.77,1.34,Normal,True
2804,2.43,5.01,Normal,False
2805,2.66,2.68,Down,False
2806,4.85,2.99,Down,False
2807,2.28,8.05,Down,True
2808,3.78,2.63,Normal,False
2809,1.36,2.24,Silence,False
2810,2.41,7.53,Silence,True
2811,4.46,7.6,Down,False
2812,2.77,7.18,Down,False
2813,0.26,1.0,Down,True
2814,2.15,6.24,Normal,False
2815,3.17,1.01,Burst,True
2816,0.86,9.17,Normal,True
2817,5.99,1.16,Down,True
2818,3.51,6.46,Silence,True
2819,4.6,9.91,Burst,True
2820,3.82,8.11,Down,False
2821,1.61,7.51,Burst,True
2822,5.1,4.66,Silence,False
2823,2.64,1.33,Burst,False
2824,2.29,4.46,Down,False
2825,1.91,8.39,Down,True
2826,1.63,2.84,Down,True
2827,2.09,9.42,Burst,False
2828,2.05,4.83,Silence,False
2829,2.65,5.16,Silence,True
2830,1.32,7.81,Normal,False
2831,4.7,6.54,Burst,True
2832,2.33,8.18,Down,True
2833,5.67,5.39,Normal,True
2834,1.85,8.28,Burst,True
2835,2.79,7.9,Burst,True
2836,5.81,9.84,Burst,False
2837,1.19,1.76,Burst,False
2838,0.06,5.95,Burst,False
2839,2.09,3.72,Down,False
2840,0.79,5.79,Burst,False
2841,3.61,3.84,Burst,False
2842,1.27,3.03,Normal,False
2843,1.59,3.27,Normal,True
2844,4.68,8.42,Down,True
2845,4.35,2.25,Silence,True
2846,5.96,1.08,Burst,False
2847,4.17,0.87,Silence,False
2848,4.35,1.93,Down,True
2849,1.02,9.31,Normal,False
2850,2.37,7.59,Down,False
2851,0.4,8.6,Normal,False
2852,3.56,0.46,Down,True
2853,0.81,5.64,Silence,False
2854,1.07,9.92,Burst,False
2855,0.33,5.8,Burst,False
2856,3.09,3.21,Burst,True
2857,3.53,0.7,Silence,True
2858,1.42,0.45,Burst,True
2859,4.55,9.98,Burst,True
2860,4.5,8.34,Normal,False
2861,4.23,5.74,Burst,False
2862,4.65,3.97,Silence,False
2863,5.34,3.53,Burst,True
2864,5.6,9.63,Down,True
2865,3.91,1.96,Burst,True
2866,0.87,0.58,Burst,False
2867,5.79,5.66,Down,False
2868,5.48,1.03,Normal,True
2869,1.55,4.27,Normal,True
2870,3.83,9.25,Normal,False
2871,3.12,3.5,Normal,True
2872,3.81,9.91,Burst,True
2873,5.57,2.6,Down,True
2874,3.09,7.47,Silence,False
2875,2.09,4.6,Normal,True
2876,2.86,4.32,Down,True
2877,2.05,0.91,Down,True
2878,5.16,1.5,Burst,False
2879,4.66,1.79,Silence,True
2880,1.24,9.01,Silence,True
2881,4.8,9.61,Down,False
2882,5.06,0.4,Down,False
2883,4.73,6.42,Burst,False
2884,2.48,6.0,Silence,False
2885,5.61,1.32,Normal,False
2886,4.3,6.3,Burst,False
2887,5.41,0.27,Down,True
2888,1.14,3.75,Burst,False
2889,1.87,7.35,Burst,True
2890,3.88,3.89,Normal,False
2891,1.3,2.16,Down,True
2892,5.18,8.36,Burst,True
2893,4.97,7.66,Normal,True
2894,5.62,6.42,Silence,True
2895,4.52,7.33,Down,True
2896,1.24,6.64,Silence,True
2897,4.46,8.81,Normal,True
2898,5.7,0.74,Down,False
2899,1.15,2.06,Silence,False
2900,0.93,1.53,Silence,False
2901,5.36,3.07,Silence,True
2902,5.09,3.55,Burst,False
2903,5.89,0.58,Silence,True
2904,2.19,3.57,Normal,True
2905,3.03,4.17,Burst,True
2906,4.98,7.16,Burst,False
2907,5.52,3.28,Burst,True
2908,1.67,9.84,Normal,False
2909,3.49,4.37,Down,False
2910,5.11,5.23,Down,False
2911,1.73,7.77,Silence,False
2912,0.83,8.4,Silence,True
2913,2.78,4.4,Burst,False
2914,0.13,5.87,Normal,False
2915,0.71,1.68,Down,True
2916,2.28,1.2,Normal,False
2917,3.06,4.52,Burst,True
2918,3.63,8.27,Silence,False
2919,4.27,7.84,Down,False
2920,5.34,7.16,Burst,True
2921,2.68,6.53,Silence,False
2922,2.0,9.29,Silence,True
2923,2.55,6.17,Normal,True
2924,1.94,7.51,Burst,False
2925,0.21,8.33,Down,False
2926,3.15,5.88,Silence,False
2927,5.25,5.81,Normal,True
2928,3.4,1.13,Burst,False
2929,1.39,1.73,Silence,True
2930,5.56,3.95,Burst,True
2931,1.72,0.87,Silence,True
2932,2.72,8.95,Silence,True
2933,1.12,7.6,Burst,False
2934,5.3,5.19,Normal,True
2935,0.22,7.5,Burst,False
2936,5.6,7.74,Burst,False
2937,5.73,9.01,Burst,True
2938,2.02,9.78,Down,True
2939,4.38,5.82,Burst,True
2940,5.55,0.45,Burst,True
2941,5.83,8.82,Normal,True
2942,2.12,9.85,Silence,False
2943,3.47,9.8,Down,False
2944,0.61,8.67,Silence,True
2945,4.43,0.75,Down,False
2946,5.52,0.16,Burst,True
2947,0.25,5.58,Normal,False
2948,0.08,4.19,Silence,False
2949,0.59,2.09,Normal,True
2950,1.26,2.02,Silence,True
2951,4.28,2.94,Normal,False
2952,1.53,7.44,Normal,False
2953,0.14,9.07,Down,True
2954,0.8,0.36,Normal,False
2955,3.31,9.11,Burst,True
2956,0.58,0.69,Normal,True
2957,1.5,6.66,Silence,False
2958,3.21,2.6,Burst,False
2959,4.88,1.6,Burst,False
2960,0.87,2.19,Silence,False
2961,5.98,2.74,Normal,True
2962,3.24,4.35,Silence,False
2963,4.73,1.41,Down,True
2964,5.5,4.65,Down,False
2965,0.85,4.75,Burst,True
2966,5.99,0.07,Down,False
2967,2.8,5.51,Normal,False
2968,4.12,7.39,Down,True
2969,3.27,6.55,Normal,True
2970,0.14,5.3,Burst,True
2971,5.39,7.94,Down,True
2972,1.55,5.19,Down,False
2973,4.35,0.69,Silence,False
2974,5.91,8.92,Silence,False
2975,1.97,9.03,Burst,True
2976,4.06,1.07,Normal,True
2977,3.03,2.03,Normal,True
2978,2.16,4.93,Normal,True
2979,2.35,6.54,Normal,True
2980,0.84,2.38,Burst,False
2981,3.95,0.13,Normal,True
2982,0.83,0.9,Burst,False
2983,1.17,9.17,Normal,True
2984,0.63,9.92,Normal,False
2985,0.97,7.31,Down,False
2986,3.26,0.07,Burst,True
2987,1.35,2.95,Normal,False
2988,1.58,9.91,Normal,True
2989,2.81,6.47,Normal,False
2990,0.85,6.6,Normal,True
2991,5.15,4.67,Silence,False
2992,1.09,3.9,Normal,False
2993,1.66,3.24,Silence,False
2994,2.66,6.8,Silence,True
2995,3.27,1.56,Silence,False
2996,1.22,7.57,Down,True
2997,5.71,2.51,Silence,True
2998,2.95,7.1,Down,True
2999,1.76,5.02,Burst,False
3000,3.05,0.52,Burst,False
3001,1.3,3.65,Normal,True
3002,2.69,3.35,Down,False
3003,0.02,3.04,Normal,True
3004,5.45,6.39,Silence,True
3005,1.97,9.71,Silence,True
3006,0.39,9.12,Silence,False
3007,4.96,6.44,Burst,True
3008,0.09,2.95,Down,True
3009,1.77,8.33,Normal,True
3010,5.96,5.89,Burst,False
3011,2.42,3.09,Silence,True
3012,5.07,0.63,Normal,False
3013,3.97,1.46,Normal,True
3014,4.5,1.66,Silence,True
3015,4.44,6.07,Burst,True
3016,1.87,6.53,Silence,True
3017,1.11,1.85,Silence,True
3018,3.48,9.05,Burst,True
3019,0.02,4.93,Silence,False
3020,1.57,8.84,Burst,False
3021,1.71,5.78,Silence,False
3022,0.43,3.47,Down,False
3023,4.54,0.46,Silence,False
3024,5.24,1.82,Normal,True
3025,1.87,9.25,Silence,False
3026,4.74,4.41,Down,True
3027,5.91,6.73,Down,False
3028,2.41,8.84,Burst,True
3029,5.16,0.89,Silence,False
3030,1.46,0.75,Down,True
3031,5.96,5.93,Normal,True
3032,0.19,4.8,Down,True
3033,0.25,7.12,Normal,False
3034,4.0,6.18,Normal,False
3035,3.27,0.99,Burst,False
3036,3.87,4.61,Silence,True
3037,2.83,7.44,Down,False
3038,4.45,7.97,Down,False
3039,5.31,5.18,Normal,True
3040,4.18,8.4,Normal,True
3041,4.71,4.04,Silence,True
3042,3.82,8.33,Silence,True
3043,1.5,7.72,Down,True
3044,0.83,1.87,Burst,False
3045,2.17,0.62,Normal,True
3046,0.11,3.14,Normal,True
3047,0.44,1.78,Burst,False
3048,2.09,3.78,Normal,True
3049,1.52,1.23,Normal,True
3050,2.89,7.82,Normal,True
3051,0.94,7.67,Down,True
3052,1.66,2.09,Normal,False
3053,5.54,5.67,Burst,True
3054,1.99,9.4,Silence,False
3055,5.13,7.66,Normal,True
3056,5.5,5.5,Burst,False
3057,4.23,9.25,Silence,True
3058,3.39,0.97,Normal,False
3059,4.81,8.85,Silence,True
3060,5.68,6.97,Normal,True
3061,4.1,4.5,Silence,True
3062,4.04,7.24,Silence,False
3063,0.23,8.92,Burst,True
3064,2.76,2.3,Normal,False
3065,0.61,3.42,Silence,True
3066,2.87,0.04,Down,False
3067,2.72,1.97,Burst,False
3068,5.25,8.64,Silence,True
3069,1.82,3.3,Burst,True
3070,1.94,9.47,Down,False
3071,4.68,3.6,Silence,False
3072,1.84,4.56,Normal,False
3073,0.59,4.15,Burst,True
3074,3.94,7.5,Silence,True
3075,1.63,0.12,Down,True
3076,5.54,2.46,Burst,False
3077,3.21,2.61,Silence,False
3078,5.49,9.94,Down,True
3079,3.19,3.62,Down,False
3080,4.32,1.99,Burst,False
3081,0.74,5.37,Burst,True
3082,0.14,6.19,Down,False
3083,2.59,0.51,Down,True
3084,3.69,7.25,Normal,True
3085,4.5,4.59,Silence,True
3086,4.93,9.83,Down,True
3087,5.58,3.59,Normal,False
3088,5.81,1.11,Burst,True
3089,1.26,9.11,Down,False
3090,1.88,6.44,Silence,True
3091,0.38,5.24,Down,True
3092,0.57,0.51,Down,False
3093,0.89,0.61,Down,True
3094,2.35,7.58,Burst,False
3095,3.59,3.15,Burst,True
3096,4.12,4.97,Normal,True
3097,1.05,8.64,Down,False
3098,3.77,3.45,Burst,False
3099,3.31,7.62,Normal,False
3100,1.46,2.02,Silence,False
3101,1.01,6.39,Down,True
3102,4.31,8.99,Down,False
3103,5.55,5.53,Burst,False
3104,0.72,5.57,Down,True
3105,1.53,0.64,Burst,False
3106,0.06,0.16,Down,False
3107,5.07,6.39,Burst,False
3108,2.54,7.43,Silence,True
3109,1.79,7.57,Silence,False
3110,0.62,0.45,Down,False
3111,4.37,2.97,Normal,True
3112,3.1,1.17,Down,False
3113,2.36,1.41,Down,True
3114,2.29,7.88,Normal,False
3115,5.99,0.9,Normal,False
3116,0.98,4.35,Down,False
3117,0.71,1.37,Burst,False
3118,3.63,8.15,Silence,False
3119,1.61,7.61,Silence,True
3120,0.38,9.89,Silence,False
3121,4.46,0.82,Burst,True
3122,5.41,5.72,Burst,True
3123,5.84,7.78,Burst,False
3124,4.49,9.31,Normal,True
3125,2.31,2.78,Normal,True
3126,3.59,2.3,Burst,True
3127,0.54,6.5,Burst,True
3128,4.33,9.48,Down,True
3129,0.58,7.89,Normal,True
3130,5.53,6.72,Burst,True
3131,1.1,2.5,Silence,False
3132,5.22,9.67,Normal,False
3133,5.03,3.57,Down,True
3134,2.86,1.01,Normal,True
3135,5.71,1.94,Normal,False
3136,1.27,8.52,Down,False
3137,1.3,9.32,Normal,False
3138,5.73,3.79,Silence,True
3139,1.48,7.57,Down,True
3140,3.95,9.89,Burst,False
3141,0.85,2.69,Silence,True
3142,3.49,9.74,Burst,False
3143,1.93,9.4,Down,True
3144,3.67,8.21,Down,True
3145,0.91,7.9,Normal,True
3146,0.64,0.71,Burst,False
3147,2.95,6.31,Silence,True
3148,5.99,4.1,Normal,False
3149,3.66,5.63,Normal,False
3150,0.04,1.2,Burst,True
3151,1.13,0.87,Burst,False
3152,0.85,9.16,Down,True
3153,3.21,0.92,Down,False
3154,1.18,7.79,Normal,True
3155,1.62,9.86,Normal,False
3156,5.83,9.44,Burst,True
3157,1.55,4.11,Down,False
3158,1.24,1.93,Burst,True
3159,5.72,6.94,Down,True
3160,2.27,5.29,Normal,True
3161,2.79,6.99,Burst,False
3162,0.09,0.58,Normal,True
3163,3.18,6.53,Down,True
3164,0.95,5.47,Normal,True
3165,1.74,7.46,Normal,False
3166,4.33,8.77,Burst,False
3167,1.68,4.27,Normal,True
3168,3.03,9.94,Down,False
3169,1.23,6.85,Burst,False
3170,2.95,5.42,Burst,False
3171,1.26,7.18,Silence,True
3172,5.01,4.07,Silence,True
3173,1.32,8.84,Silence,False
3174,0.56,4.17,Normal,False
3175,3.11,7.96,Normal,True
3176,0.9,9.09,Silence,False
3177,3.19,1.23,Down,False
3178,0.04,3.96,Silence,True
3179,2.58,9.4,Normal,False
3180,1.62,3.72,Normal,True
3181,5.37,2.72,Burst,False
3182,3.83,8.94,Down,False
3183,2.85,6.71,Burst,False
3184,2.02,4.76,Silence,False
3185,2.44,3.86,Normal,False
3186,0.65,8.22,Silence,False
3187,0.61,7.57,Down,False
3188,5.43,0.7,Down,True
3189,2.08,0.82,Normal,False
3190,3.38,9.22,Burst,True
3191,2.06,7.61,Normal,False
3192,2.41,9.83,Silence,False
3193,5.31,7.94,Silence,True
3194,5.46,3.62,Silence,False
3195,3.91,9.48,Burst,False
3196,5.77,1.79,Silence,True
3197,2.78,7.44,Silence,False
3198,0.99,9.35,Normal,True
3199,5.75,3.73,Burst,True
3200,4.69,3.56,Burst,True
3201,5.65,4.67,Down,False
3202,0.29,4.95,Down,True
3203,5.88,2.88,Down,True
3204,5.62,5.83,Silence,False
3205,0.5,5.76,Silence,True
3206,0.05,6.54,Silence,False
3207,5.78,7.13,Silence,True
3208,5.04,9.15,Burst,False
3209,1.22,1.49,Down,True
3210,1.77,0.2,Normal,False
3211,3.48,6.69,Down,True
3212,5.69,1.17,Normal,True
3213,0.23,2.48,Normal,True
3214,1.89,9.46,Normal,False
3215,0.38,3.37,Burst,False
3216,5.4,3.19,Down,False
3217,1.46,2.11,Burst,False
3218,2.27,3.49,Down,False
3219,1.92,3.57,Silence,False
3220,5.69,7.05,Burst,True
3221,5.56,7.65,Normal,False
3222,5.38,8.51,Burst,False
3223,3.94,7.25,Down,True
3224,5.16,7.91,Silence,True
3225,1.93,4.73,Burst,False
3226,0.61,5.72,Normal,True
3227,1.65,6.46,Silence,True
3228,1.02,9.93,Silence,False
3229,3.81,2.18,Normal,False
3230,3.18,1.55,Down,True
3231,4.07,4.14,Normal,False
3232,0.23,1.29,Burst,False
3233,2.39,10.0,Down,False
3234,1.68,8.59,Normal,False
3235,4.87,5.5,Silence,False
3236,4.96,3.31,Normal,False
3237,5.51,8.37,Normal,False
3238,2.49,1.76,Silence,True
3239,4.22,6.03,Burst,True
3240,0.68,3.19,Burst,False
3241,5.24,0.56,Normal,False
3242,3.89,7.24,Silence,True
3243,4.98,3.13,Burst,True
3244,5.58,4.2,Down,True
3245,3.93,8.08,Silence,True
3246,4.3,4.54,Down,True
3247,4.33,6.89,Normal,False
3248,2.11,7.66,Burst,True
3249,2.6,3.42,Silence,False
3250,5.65,1.49,Silence,False
3251,0.42,9.72,Burst,True
3252,4.59,0.05,Burst,True
3253,3.79,0.21,Down,True
3254,1.14,4.84,Normal,True
3255,2.09,5.16,Burst,False
3256,0.22,6.4,Normal,True
3257,2.56,3.42,Silence,True
3258,4.65,8.84,Normal,True
3259,0.69,0.44,Down,True
3260,1.3,3.95,Burst,False
3261,4.61,1.92,Normal,True
3262,4.19,2.59,Silence,True
3263,0.27,9.14,Silence,True
3264,3.26,8.97,Down,False
3265,5.93,0.31,Normal,True
3266,4.95,0.68,Burst,True
3267,4.02,7.26,Silence,True
3268,0.18,7.24,Silence,False
3269,3.3,4.48,Normal,False
3270,5.02,2.49,Silence,True
3271,3.95,4.93,Down,True
3272,4.15,5.63,Burst,True
3273,1.75,5.98,Normal,True
3274,5.49,3.92,Down,True
3275,3.68,4.84,Burst,False
3276,1.22,9.65,Normal,False
3277,0.6,4.44,Normal,True
3278,0.36,7.97,Burst,True
3279,4.31,7.89,Silence,False
3280,4.28,4.1,Burst,True
3281,5.83,0.12,Normal,False
3282,2.78,0.94,Silence,False
3283,2.71,8.19,Down,False
3284,4.82,2.75,Normal,True
3285,2.55,4.34,Burst,True
3286,0.19,3.39,Silence,False
3287,2.12,3.05,Silence,False
3288,3.47,3.9,Normal,False
3289,0.57,8.29,Burst,False
3290,3.36,6.39,Normal,True
3291,0.74,5.13,Normal,True
3292,3.63,9.41,Burst,True
3293,3.51,2.69,Silence,False
3294,1.23,1.82,Silence,True
3295,3.29,0.13,Down,True
3296,2.84,8.03,Burst,False
3297,2.61,6.75,Burst,False
3298,4.63,2.15,Burst,True
3299,2.43,2.55,Silence,True
3300,4.06,1.89,Silence,True
3301,1.74,5.25,Down,True
3302,3.63,1.12,Normal,True
3303,1.08,4.85,Down,True
3304,2.45,5.67,Normal,True
3305,1.44,4.23,Down,False
3306,3.26,2.22,Normal,False
3307,3.7,1.03,Down,True
3308,4.97,1.42,Silence,True
3309,2.47,3.59,Silence,True
3310,0.73,5.33,Silence,True
3311,2.6,9.15,Silence,False
3312,3.64,7.2,Silence,False
3313,0.72,7.67,Down,True
3314,4.01,2.45,Down,False
3315,4.76,0.36,Normal,True
3316,3.81,8.67,Burst,True
3317,1.66,8.41,Burst,True
3318,3.49,2.65,Down,False
3319,5.48,4.06,Silence,True
3320,4.71,6.06,Silence,True
3321,5.26,4.67,Normal,False
3322,0.85,1.85,Normal,False
3323,1.02,1.63,Burst,False
3324,4.0,3.04,Down,True
3325,2.83,1.47,Burst,True
3326,3.79,0.44,Down,False
3327,5.02,7.04,Down,True
3328,0.5,2.73,Down,True
3329,0.22,7.87,Silence,True
3330,0.92,7.73,Normal,True
3331,4.36,3.14,Normal,True
3332,4.32,7.44,Silence,False
3333,0.07,7.35,Silence,False
3334,4.91,8.71,Silence,False
3335,0.96,6.82,Silence,True
3336,3.2,5.23,Normal,False
3337,0.62,5.83,Burst,True
3338,3.88,1.33,Burst,True
3339,0.38,8.32,Burst,False
3340,2.74,5.57,Silence,True
3341,5.74,8.43,Burst,True
3342,0.35,9.12,Normal,True
3343,2.75,2.97,Normal,False
3344,5.98,1.92,Down,True
3345,3.65,6.72,Burst,True
3346,0.83,3.31,Silence,False
3347,2.41,2.63,Burst,False
3348,3.72,9.98,Normal,True
3349,1.14,4.21,Burst,False
3350,0.31,6.4,Burst,False
3351,3.59,9.5,Silence,True
3352,1.2,4.09,Normal,True
3353,0.62,2.02,Burst,False
3354,2.23,0.86,Down,True
3355,4.87,6.41,Burst,False
3356,4.87,8.71,Down,False
3357,2.49,2.12,Normal,False
3358,1.81,4.34,Burst,True
3359,0.39,3.95,Normal,True
3360,1.93,7.68,Down,False
3361,3.86,1.51,Silence,False
3362,4.62,8.61,Burst,True
3363,5.69,4.27,Burst,True
3364,0.11,0.03,Normal,True
3365,4.3,8.04,Normal,True
3366,3.11,9.56,Silence,True
3367,5.53,0.44,Down,False
3368,2.58,1.19,Silence,False
3369,1.23,8.91,Silence,False
3370,0.93,4.31,Down,True
3371,2.45,8.06,Silence,True
3372,2.49,3.18,Burst,False
3373,4.43,8.7,Burst,True
3374,0.83,1.1,Silence,True
3375,0.4,5.76,Silence,True
3376,2.14,9.43,Down,True
3377,3.95,7.74,Burst,False
3378,1.49,0.44,Burst,True
3379,2.17,8.53,Silence,False
3380,5.98,5.79,Burst,False
3381,4.12,5.32,Burst,True
3382,2.37,7.59,Silence,False
3383,2.0,9.83,Normal,False
3384,5.13,8.67,Down,True
3385,0.69,1.45,Burst,False
3386,0.13,0.9,Normal,False
3387,2.25,3.22,Down,True
3388,3.41,7.78,Silence,True
3389,5.25,7.65,Normal,True
3390,5.76,0.76,Down,False
